Number	Northing	Easting	Elevation	Raw Desc	Latitude	Longitude
10404	2113111.684100	6763339.11442	0.00	A1 R4 P4	38.96244692750	-121.29072429500
10431	2113111.098350	6763429.11266	0.00	A1 R4 P31	38.96244339010	-121.29040779700
10432	2113111.076870	6763432.44601	0.00	A1 R4 P32	38.96244325970	-121.29039607400
10433	2113111.055170	6763435.77920	0.00	A1 R4 P33	38.96244312860	-121.29038435200
10434	2113111.033390	6763439.11237	0.00	A1 R4 P34	38.96244299740	-121.29037263100
10435	2113111.011600	6763442.44565	0.00	A1 R4 P35	38.96244286610	-121.29036090900
10436	2113110.990070	6763445.77890	0.00	A1 R4 P36	38.96244273550	-121.29034918600
10437	2113110.968350	6763449.11217	0.00	A1 R4 P37	38.96244260440	-121.29033746400
10438	2113110.946780	6763452.44545	0.00	A1 R4 P38	38.96244247370	-121.29032574200
10439	2113110.924840	6763455.77867	0.00	A1 R4 P39	38.96244234200	-121.29031402000
10440	2113110.903380	6763459.11197	0.00	A1 R4 P40	38.96244221160	-121.29030229800
10405	2113111.662170	6763342.44765	0.00	A1 R4 P5	38.96244679590	-121.29071257300
10441	2113110.881570	6763462.44525	0.00	A1 R4 P41	38.96244208020	-121.29029057600
10442	2113110.860050	6763465.77843	0.00	A1 R4 P42	38.96244194960	-121.29027885400
10443	2113110.838100	6763469.11171	0.00	A1 R4 P43	38.96244181790	-121.29026713200
10444	2113110.816560	6763472.44505	0.00	A1 R4 P44	38.96244168730	-121.29025540900
10445	2113110.794880	6763475.77836	0.00	A1 R4 P45	38.96244155630	-121.29024368700
10446	2113110.773100	6763479.11157	0.00	A1 R4 P46	38.96244142500	-121.29023196500
10447	2113110.751480	6763482.44493	0.00	A1 R4 P47	38.96244129410	-121.29022024300
10448	2113110.729790	6763485.77823	0.00	A1 R4 P48	38.96244116310	-121.29020852000
10449	2113110.708170	6763489.11137	0.00	A1 R4 P49	38.96244103230	-121.29019679900
10450	2113110.686290	6763492.44466	0.00	A1 R4 P50	38.96244090070	-121.29018507600
10406	2113111.640800	6763345.78094	0.00	A1 R4 P6	38.96244666580	-121.29070085100
10451	2113110.664830	6763495.77800	0.00	A1 R4 P51	38.96244077030	-121.29017335400
10452	2113110.643000	6763499.11121	0.00	A1 R4 P52	38.96244063890	-121.29016163200
10453	2113110.621380	6763502.44436	0.00	A1 R4 P53	38.96244050800	-121.29014991000
10454	2113110.599540	6763505.77764	0.00	A1 R4 P54	38.96244037650	-121.29013818800
10455	2113110.578080	6763509.11098	0.00	A1 R4 P55	38.96244024610	-121.29012646600
10456	2113110.556210	6763512.44425	0.00	A1 R4 P56	38.96244011460	-121.29011474400
10457	2113110.534720	6763515.77745	0.00	A1 R4 P57	38.96243998410	-121.29010302200
10458	2113110.512750	6763519.11067	0.00	A1 R4 P58	38.96243985230	-121.29009130000
10459	2113110.491330	6763522.44397	0.00	A1 R4 P59	38.96243972200	-121.29007957700
10460	2113110.469500	6763525.77724	0.00	A1 R4 P60	38.96243959050	-121.29006785500
10407	2113111.618960	6763349.11420	0.00	A1 R4 P7	38.96244653440	-121.29068912800
10461	2113110.447970	6763529.11043	0.00	A1 R4 P61	38.96243945990	-121.29005613300
10462	2113110.426000	6763532.44368	0.00	A1 R4 P62	38.96243932810	-121.29004441100
10463	2113110.404580	6763535.77698	0.00	A1 R4 P63	38.96243919780	-121.29003268900
10464	2113110.382790	6763539.11032	0.00	A1 R4 P64	38.96243906640	-121.29002096700
10465	2113110.361020	6763542.44356	0.00	A1 R4 P65	38.96243893520	-121.29000924500
10466	2113110.339430	6763545.77693	0.00	A1 R4 P66	38.96243880440	-121.28999752200
10467	2113110.317720	6763549.11023	0.00	A1 R4 P67	38.96243867320	-121.28998580000
10468	2113110.296100	6763552.44337	0.00	A1 R4 P68	38.96243854240	-121.28997407800
10469	2113110.274220	6763555.77665	0.00	A1 R4 P69	38.96243841080	-121.28996235600
10470	2113110.252770	6763559.10999	0.00	A1 R4 P70	38.96243828040	-121.28995063400
10408	2113111.597190	6763352.44750	0.00	A1 R4 P8	38.96244640320	-121.29067740600
10471	2113110.230920	6763562.44321	0.00	A1 R4 P71	38.96243814890	-121.28993891200
10472	2113110.209310	6763565.77636	0.00	A1 R4 P72	38.96243801800	-121.28992719000
10473	2113110.187470	6763569.10964	0.00	A1 R4 P73	38.96243788660	-121.28991546800
10474	2113110.166000	6763572.44297	0.00	A1 R4 P74	38.96243775610	-121.28990374500
10475	2113110.144140	6763575.77624	0.00	A1 R4 P75	38.96243762460	-121.28989202300
10476	2113110.122660	6763579.10944	0.00	A1 R4 P76	38.96243749410	-121.28988030100
10477	2113110.100680	6763582.44267	0.00	A1 R4 P77	38.96243736220	-121.28986857900
10478	2113110.079220	6763585.77599	0.00	A1 R4 P78	38.96243723170	-121.28985685700
10479	2113110.057470	6763589.10927	0.00	A1 R4 P79	38.96243710050	-121.28984513500
10480	2113110.035890	6763592.44243	0.00	A1 R4 P80	38.96243696970	-121.28983341300
10409	2113111.575510	6763355.78088	0.00	A1 R4 P9	38.96244627220	-121.29066568400
10481	2113110.013940	6763595.77566	0.00	A1 R4 P81	38.96243683790	-121.28982169100
10482	2113109.992510	6763599.10896	0.00	A1 R4 P82	38.96243670760	-121.28980996900
10483	2113109.970720	6763602.44229	0.00	A1 R4 P83	38.96243657620	-121.28979824600
10484	2113109.948990	6763605.77551	0.00	A1 R4 P84	38.96243644510	-121.28978652400
10485	2113109.927480	6763609.10706	0.00	A1 R4 P85	38.96243631450	-121.28977480800
10410	2113111.553890	6763359.11419	0.00	A1 R4 P10	38.96244614140	-121.29065396100
10501	2113101.749540	6763329.21487	0.00	A1 R5 P1	38.96241986210	-121.29075938300
10502	2113101.727790	6763332.54828	0.00	A1 R5 P2	38.96241973090	-121.29074766000
10511	2113101.532700	6763362.54760	0.00	A1 R5 P11	38.96241855230	-121.29064216200
10512	2113101.510990	6763365.88099	0.00	A1 R5 P12	38.96241842130	-121.29063043900
10513	2113101.489280	6763369.21433	0.00	A1 R5 P13	38.96241829020	-121.29061871700
10514	2113101.467700	6763372.54745	0.00	A1 R5 P14	38.96241815950	-121.29060699500
10515	2113101.445920	6763375.88061	0.00	A1 R5 P15	38.96241802830	-121.29059527300
10516	2113101.424260	6763379.21401	0.00	A1 R5 P16	38.96241789740	-121.29058355100
10517	2113101.402610	6763382.54737	0.00	A1 R5 P17	38.96241776650	-121.29057182800
10518	2113101.380870	6763385.88059	0.00	A1 R5 P18	38.96241763530	-121.29056010600
10519	2113101.359200	6763389.21374	0.00	A1 R5 P19	38.96241750440	-121.29054838400
10520	2113101.337620	6763392.54698	0.00	A1 R5 P20	38.96241737370	-121.29053666200
10503	2113101.706250	6763335.88150	0.00	A1 R5 P3	38.96241960030	-121.29073593800
10521	2113101.315780	6763395.88032	0.00	A1 R5 P21	38.96241724230	-121.29052494000
10522	2113101.294180	6763399.21358	0.00	A1 R5 P22	38.96241711150	-121.29051321800
10523	2113101.272480	6763402.54675	0.00	A1 R5 P23	38.96241698050	-121.29050149600
10524	2113101.250800	6763405.88005	0.00	A1 R5 P24	38.96241684950	-121.29048977400
10525	2113101.229100	6763409.21340	0.00	A1 R5 P25	38.96241671840	-121.29047805100
10526	2113101.207300	6763412.54662	0.00	A1 R5 P26	38.96241658710	-121.29046632900
10527	2113101.185800	6763415.87988	0.00	A1 R5 P27	38.96241645660	-121.29045460700
10528	2113101.164020	6763419.21322	0.00	A1 R5 P28	38.96241632540	-121.29044288500
10529	2113101.142320	6763422.54647	0.00	A1 R5 P29	38.96241619430	-121.29043116300
10530	2113101.120620	6763425.87964	0.00	A1 R5 P30	38.96241606330	-121.29041944100
10504	2113101.684500	6763339.21468	0.00	A1 R5 P4	38.96241946920	-121.29072421700
10531	2113101.098990	6763429.21304	0.00	A1 R5 P31	38.96241593240	-121.29040771800
10532	2113101.077280	6763432.54637	0.00	A1 R5 P32	38.96241580130	-121.29039599600
10533	2113101.055640	6763435.87946	0.00	A1 R5 P33	38.96241567050	-121.29038427400
10534	2113101.033890	6763439.21262	0.00	A1 R5 P34	38.96241553930	-121.29037255300
10535	2113101.012230	6763442.54604	0.00	A1 R5 P35	38.96241540830	-121.29036083000
10536	2113100.990550	6763445.87938	0.00	A1 R5 P36	38.96241527730	-121.29034910800
10537	2113100.968830	6763449.21260	0.00	A1 R5 P37	38.96241514620	-121.29033738600
10538	2113100.947150	6763452.54577	0.00	A1 R5 P38	38.96241501520	-121.29032566400
10539	2113100.925500	6763455.87906	0.00	A1 R5 P39	38.96241488430	-121.29031394200
10540	2113100.903800	6763459.21240	0.00	A1 R5 P40	38.96241475330	-121.29030221900
10505	2113101.662790	6763342.54799	0.00	A1 R5 P5	38.96241933810	-121.29071249400
10541	2113100.882110	6763462.54560	0.00	A1 R5 P41	38.96241462220	-121.29029049700
10542	2113100.860410	6763465.87877	0.00	A1 R5 P42	38.96241449120	-121.29027877600
10543	2113100.838760	6763469.21207	0.00	A1 R5 P43	38.96241436020	-121.29026705300
10544	2113100.817080	6763472.54541	0.00	A1 R5 P44	38.96241422930	-121.29025533100
10545	2113100.795250	6763475.87864	0.00	A1 R5 P45	38.96241409780	-121.29024360900
10546	2113100.773750	6763479.21189	0.00	A1 R5 P46	38.96241396730	-121.29023188700
10547	2113100.751980	6763482.54523	0.00	A1 R5 P47	38.96241383610	-121.29022016400
10548	2113100.730280	6763485.87848	0.00	A1 R5 P48	38.96241370500	-121.29020844200
10549	2113100.708530	6763489.21165	0.00	A1 R5 P49	38.96241357380	-121.29019672100
10550	2113100.686950	6763492.54507	0.00	A1 R5 P50	38.96241344300	-121.29018499800
10506	2113101.641140	6763345.88124	0.00	A1 R5 P6	38.96241920730	-121.29070077200
10551	2113100.665230	6763495.87839	0.00	A1 R5 P51	38.96241331190	-121.29017327600
10552	2113100.643580	6763499.21147	0.00	A1 R5 P52	38.96241318100	-121.29016155400
10553	2113100.621750	6763502.54465	0.00	A1 R5 P53	38.96241304960	-121.29014983200
10554	2113100.600180	6763505.87806	0.00	A1 R5 P54	38.96241291880	-121.29013811000
10555	2113100.578470	6763509.21139	0.00	A1 R5 P55	38.96241278780	-121.29012638700
10556	2113100.556760	6763512.54461	0.00	A1 R5 P56	38.96241265660	-121.29011466500
10557	2113100.535080	6763515.87778	0.00	A1 R5 P57	38.96241252560	-121.29010294400
10558	2113100.513420	6763519.21107	0.00	A1 R5 P58	38.96241239470	-121.29009122100
10559	2113100.491730	6763522.54440	0.00	A1 R5 P59	38.96241226360	-121.29007949900
10560	2113100.470040	6763525.87760	0.00	A1 R5 P60	38.96241213250	-121.29006777700
10507	2113101.619530	6763349.21449	0.00	A1 R5 P7	38.96241907650	-121.29068905000
10561	2113100.448330	6763529.21078	0.00	A1 R5 P61	38.96241200140	-121.29005605500
10562	2113100.426680	6763532.54408	0.00	A1 R5 P62	38.96241187050	-121.29004433300
10563	2113100.404980	6763535.87740	0.00	A1 R5 P63	38.96241173940	-121.29003261100
10564	2113100.383220	6763539.21062	0.00	A1 R5 P64	38.96241160820	-121.29002088900
10565	2113100.361680	6763542.54389	0.00	A1 R5 P65	38.96241147750	-121.29000916600
10566	2113100.339910	6763545.87723	0.00	A1 R5 P66	38.96241134620	-121.28999744400
10567	2113100.318210	6763549.21048	0.00	A1 R5 P67	38.96241121510	-121.28998572200
10568	2113100.296450	6763552.54365	0.00	A1 R5 P68	38.96241108390	-121.28997400000
10569	2113100.274880	6763555.87707	0.00	A1 R5 P69	38.96241095310	-121.28996227800
10570	2113100.253160	6763559.21039	0.00	A1 R5 P70	38.96241082200	-121.28995055500
10508	2113101.597790	6763352.54784	0.00	A1 R5 P8	38.96241894540	-121.29067732800
10571	2113100.231490	6763562.54347	0.00	A1 R5 P71	38.96241069100	-121.28993883400
10572	2113100.209670	6763565.87665	0.00	A1 R5 P72	38.96241055960	-121.28992711200
10573	2113100.188110	6763569.21006	0.00	A1 R5 P73	38.96241042890	-121.28991538900
10574	2113100.166400	6763572.54339	0.00	A1 R5 P74	38.96241029770	-121.28990366700
10575	2113100.144680	6763575.87661	0.00	A1 R5 P75	38.96241016660	-121.28989194500
10576	2113100.123020	6763579.20978	0.00	A1 R5 P76	38.96241003560	-121.28988022300
10577	2113100.101330	6763582.54306	0.00	A1 R5 P77	38.96240990450	-121.28986850100
10578	2113100.079700	6763585.87640	0.00	A1 R5 P78	38.96240977360	-121.28985677900
10579	2113100.057920	6763589.20961	0.00	A1 R5 P79	38.96240964230	-121.28984505700
10580	2113100.036250	6763592.54277	0.00	A1 R5 P80	38.96240951130	-121.28983333500
10509	2113101.576030	6763355.88119	0.00	A1 R5 P9	38.96241881420	-121.29066560500
10581	2113100.014600	6763595.87606	0.00	A1 R5 P81	38.96240938030	-121.28982161300
10582	2113099.992920	6763599.20938	0.00	A1 R5 P82	38.96240924920	-121.28980989000
10583	2113099.971140	6763602.54258	0.00	A1 R5 P83	38.96240911790	-121.28979816800
10584	2113099.949610	6763605.87585	0.00	A1 R5 P84	38.96240898730	-121.28978644600
10585	2113099.927890	6763609.20729	0.00	A1 R5 P85	38.96240885620	-121.28977473100
10510	2113101.554300	6763359.21442	0.00	A1 R5 P10	38.96241868310	-121.29065388300
10601	2113091.750120	6763329.31521	0.00	A1 R6 P1	38.96239240420	-121.29075930500
10602	2113091.728350	6763332.64847	0.00	A1 R6 P2	38.96239227300	-121.29074758300
10611	2113091.533280	6763362.64781	0.00	A1 R6 P11	38.96239109450	-121.29064208400
10612	2113091.511480	6763365.98117	0.00	A1 R6 P12	38.96239096320	-121.29063036100
10613	2113091.489830	6763369.31450	0.00	A1 R6 P13	38.96239083230	-121.29061863900
10614	2113091.468140	6763372.64760	0.00	A1 R6 P14	38.96239070130	-121.29060691700
10615	2113091.446460	6763375.98080	0.00	A1 R6 P15	38.96239057030	-121.29059519500
10616	2113091.424780	6763379.31422	0.00	A1 R6 P16	38.96239043930	-121.29058347300
10617	2113091.403100	6763382.64751	0.00	A1 R6 P17	38.96239030840	-121.29057175000
10618	2113091.381370	6763385.98066	0.00	A1 R6 P18	38.96239017730	-121.29056002900
10619	2113091.359660	6763389.31394	0.00	A1 R6 P19	38.96239004620	-121.29054830700
10620	2113091.338000	6763392.64727	0.00	A1 R6 P20	38.96238991530	-121.29053658400
10603	2113091.706720	6763335.98174	0.00	A1 R6 P3	38.96239214220	-121.29073586000
10621	2113091.316410	6763395.98054	0.00	A1 R6 P21	38.96238978450	-121.29052486200
10622	2113091.294700	6763399.31379	0.00	A1 R6 P22	38.96238965350	-121.29051314000
10623	2113091.272970	6763402.64698	0.00	A1 R6 P23	38.96238952240	-121.29050141800
10624	2113091.251380	6763405.98019	0.00	A1 R6 P24	38.96238939160	-121.29048969600
10625	2113091.229410	6763409.31354	0.00	A1 R6 P25	38.96238925980	-121.29047797400
10626	2113091.207930	6763412.64691	0.00	A1 R6 P26	38.96238912940	-121.29046625100
10627	2113091.186180	6763415.98015	0.00	A1 R6 P27	38.96238899820	-121.29045452900
10628	2113091.164680	6763419.31330	0.00	A1 R6 P28	38.96238886770	-121.29044280700
10629	2113091.142660	6763422.64655	0.00	A1 R6 P29	38.96238873580	-121.29043108500
10630	2113091.121230	6763425.97988	0.00	A1 R6 P30	38.96238860550	-121.29041936300
10604	2113091.685000	6763339.31493	0.00	A1 R6 P4	38.96239201110	-121.29072413900
10631	2113091.099520	6763429.31325	0.00	A1 R6 P31	38.96238847440	-121.29040764100
10632	2113091.077800	6763432.64651	0.00	A1 R6 P32	38.96238834330	-121.29039591800
10633	2113091.056080	6763435.97960	0.00	A1 R6 P33	38.96238821220	-121.29038419700
10634	2113091.034440	6763439.31281	0.00	A1 R6 P34	38.96238808140	-121.29037247500
10635	2113091.012690	6763442.64628	0.00	A1 R6 P35	38.96238795010	-121.29036075200
10636	2113090.991100	6763445.97957	0.00	A1 R6 P36	38.96238781940	-121.29034903000
10637	2113090.969350	6763449.31267	0.00	A1 R6 P37	38.96238768820	-121.29033730800
10638	2113090.947600	6763452.64595	0.00	A1 R6 P38	38.96238755700	-121.29032558600
10639	2113090.925990	6763455.97934	0.00	A1 R6 P39	38.96238742620	-121.29031386400
10640	2113090.904300	6763459.31261	0.00	A1 R6 P40	38.96238729520	-121.29030214100
10605	2113091.663270	6763342.64825	0.00	A1 R6 P5	38.96239188000	-121.29071241600
10641	2113090.882640	6763462.64580	0.00	A1 R6 P41	38.96238716420	-121.29029042000
10642	2113090.860930	6763465.97897	0.00	A1 R6 P42	38.96238703320	-121.29027869800
10643	2113090.839180	6763469.31229	0.00	A1 R6 P43	38.96238690200	-121.29026697600
10644	2113090.817480	6763472.64566	0.00	A1 R6 P44	38.96238677090	-121.29025525300
10645	2113090.795890	6763475.97891	0.00	A1 R6 P45	38.96238664010	-121.29024353100
10646	2113090.774110	6763479.31216	0.00	A1 R6 P46	38.96238650880	-121.29023180900
10647	2113090.752530	6763482.64542	0.00	A1 R6 P47	38.96238637810	-121.29022008700
10648	2113090.730720	6763485.97867	0.00	A1 R6 P48	38.96238624680	-121.29020836500
10649	2113090.709230	6763489.31186	0.00	A1 R6 P49	38.96238611620	-121.29019664300
10650	2113090.687420	6763492.64523	0.00	A1 R6 P50	38.96238598490	-121.29018492000
10606	2113091.641740	6763345.98155	0.00	A1 R6 P6	38.96239174950	-121.29070069400
10651	2113090.665740	6763495.97851	0.00	A1 R6 P51	38.96238585390	-121.29017319800
10652	2113090.643990	6763499.31158	0.00	A1 R6 P52	38.96238572270	-121.29016147700
10653	2113090.622360	6763502.64485	0.00	A1 R6 P53	38.96238559180	-121.29014975500
10654	2113090.600670	6763505.97834	0.00	A1 R6 P54	38.96238546070	-121.29013803200
10655	2113090.579030	6763509.31157	0.00	A1 R6 P55	38.96238532980	-121.29012631000
10656	2113090.557300	6763512.64468	0.00	A1 R6 P56	38.96238519870	-121.29011458800
10657	2113090.535520	6763515.97796	0.00	A1 R6 P57	38.96238506740	-121.29010286600
10658	2113090.513910	6763519.31134	0.00	A1 R6 P58	38.96238493650	-121.29009114300
10659	2113090.492230	6763522.64462	0.00	A1 R6 P59	38.96238480550	-121.29007942100
10660	2113090.470580	6763525.97780	0.00	A1 R6 P60	38.96238467460	-121.29006769900
10607	2113091.619950	6763349.31477	0.00	A1 R6 P7	38.96239161820	-121.29068897200
10661	2113090.448820	6763529.31101	0.00	A1 R6 P61	38.96238454330	-121.29005597700
10662	2113090.427260	6763532.64422	0.00	A1 R6 P62	38.96238441260	-121.29004425500
10663	2113090.405370	6763535.97751	0.00	A1 R6 P63	38.96238428100	-121.29003253300
10664	2113090.383750	6763539.31088	0.00	A1 R6 P64	38.96238415020	-121.29002081100
10665	2113090.362040	6763542.64416	0.00	A1 R6 P65	38.96238401900	-121.29000908900
10666	2113090.340470	6763545.97742	0.00	A1 R6 P66	38.96238388830	-121.28999736600
10667	2113090.318650	6763549.31067	0.00	A1 R6 P67	38.96238375690	-121.28998564400
10668	2113090.297150	6763552.64386	0.00	A1 R6 P68	38.96238362640	-121.28997392300
10669	2113090.275350	6763555.97724	0.00	A1 R6 P69	38.96238349500	-121.28996220000
10670	2113090.253660	6763559.31052	0.00	A1 R6 P70	38.96238336390	-121.28995047800
10608	2113091.598230	6763352.64810	0.00	A1 R6 P8	38.96239148710	-121.29067725000
10671	2113090.231830	6763562.64364	0.00	A1 R6 P71	38.96238323250	-121.28993875600
10672	2113090.210360	6763565.97686	0.00	A1 R6 P72	38.96238310200	-121.28992703400
10673	2113090.188550	6763569.31030	0.00	A1 R6 P73	38.96238297060	-121.28991531200
10674	2113090.166940	6763572.64357	0.00	A1 R6 P74	38.96238283980	-121.28990358900
10675	2113090.145230	6763575.97669	0.00	A1 R6 P75	38.96238270860	-121.28989186800
10676	2113090.123440	6763579.30997	0.00	A1 R6 P76	38.96238257730	-121.28988014600
10677	2113090.101830	6763582.64334	0.00	A1 R6 P77	38.96238244640	-121.28986842300
10678	2113090.080130	6763585.97659	0.00	A1 R6 P78	38.96238231530	-121.28985670100
10679	2113090.058520	6763589.30977	0.00	A1 R6 P79	38.96238218450	-121.28984497900
10680	2113090.036730	6763592.64301	0.00	A1 R6 P80	38.96238205310	-121.28983325700
10609	2113091.576640	6763355.98131	0.00	A1 R6 P9	38.96239135640	-121.29066552800
10681	2113090.015180	6763595.97622	0.00	A1 R6 P81	38.96238192240	-121.28982153500
10682	2113089.993310	6763599.30952	0.00	A1 R6 P82	38.96238179090	-121.28980981300
10683	2113089.971680	6763602.64286	0.00	A1 R6 P83	38.96238165990	-121.28979809100
10684	2113089.950000	6763605.97613	0.00	A1 R6 P84	38.96238152890	-121.28978636800
10685	2113089.928330	6763609.30764	0.00	A1 R6 P85	38.96238139790	-121.28977465300
10610	2113091.554710	6763359.31456	0.00	A1 R6 P10	38.96239122480	-121.29065380600
10701	2113081.750520	6763329.41554	0.00	A1 R7 P1	38.96236494580	-121.29075922600
10702	2113081.728770	6763332.74875	0.00	A1 R7 P2	38.96236481470	-121.29074750400
10711	2113081.533730	6763362.74816	0.00	A1 R7 P11	38.96236363620	-121.29064200500
10712	2113081.512000	6763366.08142	0.00	A1 R7 P12	38.96236350510	-121.29063028300
10713	2113081.490270	6763369.41469	0.00	A1 R7 P13	38.96236337400	-121.29061856100
10714	2113081.468710	6763372.74784	0.00	A1 R7 P14	38.96236324340	-121.29060683900
10715	2113081.446930	6763376.08107	0.00	A1 R7 P15	38.96236311210	-121.29059511700
10716	2113081.425280	6763379.41446	0.00	A1 R7 P16	38.96236298130	-121.29058339500
10717	2113081.403590	6763382.74772	0.00	A1 R7 P17	38.96236285030	-121.29057167300
10718	2113081.381800	6763386.08093	0.00	A1 R7 P18	38.96236271900	-121.29055995100
10719	2113081.360320	6763389.41421	0.00	A1 R7 P19	38.96236258850	-121.29054822800
10720	2113081.338570	6763392.74757	0.00	A1 R7 P20	38.96236245740	-121.29053650600
10703	2113081.707190	6763336.08194	0.00	A1 R7 P3	38.96236468400	-121.29073578300
10721	2113081.316810	6763396.08082	0.00	A1 R7 P21	38.96236232620	-121.29052478400
10722	2113081.295140	6763399.41401	0.00	A1 R7 P22	38.96236219520	-121.29051306200
10723	2113081.273530	6763402.74727	0.00	A1 R7 P23	38.96236206440	-121.29050134000
10724	2113081.251690	6763406.08047	0.00	A1 R7 P24	38.96236193300	-121.29048961800
10725	2113081.230190	6763409.41389	0.00	A1 R7 P25	38.96236180250	-121.29047789500
10726	2113081.208500	6763412.74726	0.00	A1 R7 P26	38.96236167150	-121.29046617300
10727	2113081.186800	6763416.08041	0.00	A1 R7 P27	38.96236154050	-121.29045445100
10728	2113081.164850	6763419.41354	0.00	A1 R7 P28	38.96236140870	-121.29044273000
10729	2113081.143380	6763422.74689	0.00	A1 R7 P29	38.96236127830	-121.29043100700
10730	2113081.121740	6763426.08026	0.00	A1 R7 P30	38.96236114750	-121.29041928500
10704	2113081.685550	6763339.41524	0.00	A1 R7 P4	38.96236455320	-121.29072406000
10731	2113081.099930	6763429.41351	0.00	A1 R7 P31	38.96236101610	-121.29040756300
10732	2113081.078270	6763432.74672	0.00	A1 R7 P32	38.96236088520	-121.29039584100
10733	2113081.056670	6763436.07983	0.00	A1 R7 P33	38.96236075440	-121.29038411900
10734	2113081.034880	6763439.41306	0.00	A1 R7 P34	38.96236062310	-121.29037239700
10735	2113081.013280	6763442.74652	0.00	A1 R7 P35	38.96236049230	-121.29036067400
10736	2113080.991490	6763446.07979	0.00	A1 R7 P36	38.96236036100	-121.29034895200
10737	2113080.969770	6763449.41294	0.00	A1 R7 P37	38.96236022990	-121.29033723000
10738	2113080.948280	6763452.74622	0.00	A1 R7 P38	38.96236009940	-121.29032550800
10739	2113080.926500	6763456.07959	0.00	A1 R7 P39	38.96235996810	-121.29031378600
10740	2113080.904790	6763459.41285	0.00	A1 R7 P40	38.96235983710	-121.29030206400
10705	2113081.663800	6763342.74857	0.00	A1 R7 P5	38.96236442200	-121.29071233800
10741	2113080.883070	6763462.74604	0.00	A1 R7 P41	38.96235970590	-121.29029034200
10742	2113080.861440	6763466.07925	0.00	A1 R7 P42	38.96235957510	-121.29027862000
10743	2113080.839780	6763469.41256	0.00	A1 R7 P43	38.96235944420	-121.29026689800
10744	2113080.818080	6763472.74592	0.00	A1 R7 P44	38.96235931310	-121.29025517500
10745	2113080.796280	6763476.07916	0.00	A1 R7 P45	38.96235918170	-121.29024345300
10746	2113080.774740	6763479.41241	0.00	A1 R7 P46	38.96235905110	-121.29023173100
10747	2113080.752920	6763482.74567	0.00	A1 R7 P47	38.96235891970	-121.29022000900
10748	2113080.731220	6763486.07902	0.00	A1 R7 P48	38.96235878860	-121.29020828600
10749	2113080.709620	6763489.41223	0.00	A1 R7 P49	38.96235865790	-121.29019656400
10750	2113080.687940	6763492.74548	0.00	A1 R7 P50	38.96235852680	-121.29018484200
10706	2113081.642060	6763346.08185	0.00	A1 R7 P6	38.96236429090	-121.29070061600
10751	2113080.666220	6763496.07873	0.00	A1 R7 P51	38.96235839570	-121.29017312000
10752	2113080.644610	6763499.41182	0.00	A1 R7 P52	38.96235826490	-121.29016139900
10753	2113080.622860	6763502.74511	0.00	A1 R7 P53	38.96235813370	-121.29014967700
10754	2113080.601170	6763506.07858	0.00	A1 R7 P54	38.96235800270	-121.29013795400
10755	2113080.579420	6763509.41180	0.00	A1 R7 P55	38.96235787140	-121.29012623200
10756	2113080.557710	6763512.74494	0.00	A1 R7 P56	38.96235774030	-121.29011451000
10757	2113080.536210	6763516.07823	0.00	A1 R7 P57	38.96235760980	-121.29010278800
10758	2113080.514420	6763519.41160	0.00	A1 R7 P58	38.96235747850	-121.29009106500
10759	2113080.492720	6763522.74485	0.00	A1 R7 P59	38.96235734740	-121.29007934300
10760	2113080.471000	6763526.07804	0.00	A1 R7 P60	38.96235721630	-121.29006762200
10707	2113081.620620	6763349.41512	0.00	A1 R7 P7	38.96236416060	-121.29068889400
10761	2113080.449390	6763529.41128	0.00	A1 R7 P61	38.96235708540	-121.29005590000
10762	2113080.427560	6763532.74449	0.00	A1 R7 P62	38.96235695400	-121.29004417800
10763	2113080.406080	6763536.07775	0.00	A1 R7 P63	38.96235682350	-121.29003245500
10764	2113080.384260	6763539.41111	0.00	A1 R7 P64	38.96235669210	-121.29002073300
10765	2113080.362670	6763542.74442	0.00	A1 R7 P65	38.96235656130	-121.29000901100
10766	2113080.340850	6763546.07767	0.00	A1 R7 P66	38.96235642990	-121.28999728900
10767	2113080.319140	6763549.41103	0.00	A1 R7 P67	38.96235629880	-121.28998556600
10768	2113080.297550	6763552.74424	0.00	A1 R7 P68	38.96235616800	-121.28997384400
10769	2113080.275860	6763556.07749	0.00	A1 R7 P69	38.96235603690	-121.28996212200
10770	2113080.254150	6763559.41074	0.00	A1 R7 P70	38.96235590580	-121.28995040000
10708	2113081.598800	6763352.74838	0.00	A1 R7 P8	38.96236402920	-121.29067717100
10771	2113080.232430	6763562.74399	0.00	A1 R7 P71	38.96235577470	-121.28993867800
10772	2113080.210770	6763566.07723	0.00	A1 R7 P72	38.96235564370	-121.28992695600
10773	2113080.189150	6763569.41054	0.00	A1 R7 P73	38.96235551280	-121.28991523400
10774	2113080.167340	6763572.74380	0.00	A1 R7 P74	38.96235538140	-121.28990351200
10775	2113080.145630	6763576.07695	0.00	A1 R7 P75	38.96235525030	-121.28989179000
10776	2113080.124150	6763579.41024	0.00	A1 R7 P76	38.96235511980	-121.28988006800
10777	2113080.102330	6763582.74359	0.00	A1 R7 P77	38.96235498830	-121.28986834500
10778	2113080.080640	6763586.07685	0.00	A1 R7 P78	38.96235485730	-121.28985662300
10779	2113080.058930	6763589.41003	0.00	A1 R7 P79	38.96235472620	-121.28984490100
10780	2113080.037310	6763592.74327	0.00	A1 R7 P80	38.96235459530	-121.28983317900
